,y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
4163,-1.0,-0.1926281001202121,-0.16578572261441504,0.047876707159983746,0.4009581875619534,0.2113168205400511,-1.8652922677576984,0.4058132829931742,0.14989051979556053,-0.20010455984628508,0.7307205113973132
8356,1.0,-0.08700523614018069,-2.538027178391325,-0.366847187798598,1.3398961390390736,-0.8071349272130937,-0.23697584517844872,-1.471857857192101,-1.3579367880610271,-0.30647156662473213,-0.9442329429345895
4904,-1.0,0.08535057487303542,-0.557991047417196,-0.033849035351686,-0.3760321896652342,0.6050247825257131,0.25094610973859177,1.6617719847934795,0.44738308827823275,-0.8955372643774921,-1.455415450370217
6391,1.0,1.3599712498780767,-2.5412656655707435,-0.3741530906480565,-0.8716529199958549,-1.0004358289781632,-0.03113808902216233,1.9620785746763671,-0.8854736348682746,-1.6017815329522924,0.044578077644180626
10808,1.0,-1.214906219369423,0.4387640563676357,0.10124186552114772,-0.07919748382941126,0.9345048942193646,-0.2732950906297416,-1.28010666101907,2.026683157838326,1.460358189424842,0.11305244682068283
2658,-1.0,1.120987947846926,1.2743842454829222,0.712621808050597,0.09430167651674014,0.25521975281893733,1.2118994983425047,-0.21977256039597928,-0.22130057256823837,-1.5570481917711367,0.5823486452792108
6443,1.0,-0.3593009505974349,0.819931198645023,-0.14273940132682877,3.302751067948975,1.102389080797191,-0.49668862847950085,0.5087791174570363,1.5728923274886575,-1.1545289190072408,-0.28508990563749415
4498,-1.0,-0.7760160527026021,-0.016345151038078657,-0.47827211424259636,-0.24597682217185468,0.40001491401312633,-0.021806466576932332,0.850104381793642,-1.0592518484108302,0.0011966859918306645,-1.0508268065196733
9,1.0,-1.7401609941869984,0.10572456627066572,1.6832398546811365,0.058901825080940946,1.5268162552895856,-0.6828489300671277,0.22321625527658961,-0.42900934331566637,1.1734426401597868,-0.740366510749534
8709,-1.0,1.232171363100181,-0.44635117248086653,0.10596808218607745,-0.7048279315478762,-0.9732617488917973,-0.5448329608421172,-0.08063365058365586,-1.5198810947931862,0.4525456849322148,1.322079681272319
3247,1.0,0.3741040127509638,0.17961296929554674,0.8601199273154302,0.06415548381042159,-0.054994000204769605,-0.8906672769952191,2.283833590692368,1.3050573524081657,-2.283483419653837,0.12090307864527333
3876,1.0,0.8827497804219838,0.22196044827016478,1.9049851673738025,2.556490805002519,0.6973908908694572,0.2634715615481336,0.15420752657802453,1.3854780440412453,0.6865786440425427,0.5109083687751427
7516,1.0,-0.823968980741743,1.7093982536216075,-1.7697907411296394,0.6631544800458599,0.44515448385776785,0.4684573084599159,0.5730438425959825,-1.283987545380393,1.14600526461257,0.709854620284359
3905,-1.0,-0.12110551683602407,-0.19334553652014794,-0.9952064218954653,0.24740224446495523,1.2994334167772579,0.24739936870893345,0.12501623045156368,0.21009225293163455,1.0838165071490156,-0.7737492316224917
4841,-1.0,0.9732010972932732,-1.2541891655183313,-0.9403002821952442,-0.0010498592610677828,-1.1352544850502744,-0.13070993586563237,1.0697729882476452,0.22668679682079668,0.6446844747947125,-0.06212851541682514
10289,-1.0,-0.28647551322980347,1.357899145196304,0.8988460865809079,-0.8206679627923892,0.27237591997856725,0.7300781633095095,0.6432048882458401,-0.2099033016552811,0.9328258893997672,0.26990635042571604
3306,-1.0,-1.4972206223976423,0.3258340575284091,-0.9279615942686752,0.7663356922095319,-0.39585169749870897,0.7014230259602877,-0.7275004566024416,-0.26956919394130563,0.9792545327669626,0.6257090336616792
11646,1.0,0.2708522497573786,2.2888623125455267,0.8236869161839295,1.4077952647288288,0.018862977524320333,-0.5195426024355279,0.21696701852858757,1.4850733867684265,0.6059943768818211,-0.2331559212225419
6624,-1.0,-0.9460217175201084,0.5319917586372973,0.7419637889720687,-0.4912898899512849,-1.086125440965275,-0.6725746605942835,-1.5824369382480314,1.0990121702884519,-0.6401778019986789,0.3480590661470848
11335,-1.0,-0.34492224145529304,-0.9133443395654679,-0.2510232210670285,1.1692205427794717,-0.20488815707576907,0.8123088880158289,-0.06100693882259543,0.5073156921698652,-0.2319025370132118,-1.1640650966283816
7393,1.0,0.8574932264124028,1.1177745232987126,-0.07351733453439004,-0.8037921859260961,1.5787286742798214,-0.4058710683964689,-0.014826989713052949,0.07986177820263736,-1.8142453565620615,1.884668346089536
4632,-1.0,-0.5077572498694316,1.9458403862319604,0.6282528855422814,1.1450537573362254,0.7855020122190902,0.31768581450416766,0.683457509678113,0.00489637889562281,-0.7133343862355921,0.1741092077505837
3132,1.0,0.15978775360343367,-0.14317372351244315,0.5131831087350057,1.373552281532058,-0.27237104502213133,-2.7872546130114304,-1.1412058323979823,-0.16941642367912302,-0.4680006848325846,-1.4075150320291692
654,-1.0,-0.8832799059788304,-0.014793493573334014,0.9437440894676182,0.7225717509331836,-0.1422268098971146,-0.10192672739206858,2.1229288019998767,0.15555803664432377,-1.5579943866852868,0.2216086106391468
6130,1.0,0.4400254311713107,1.3996348798300458,1.8739075269599264,-1.6459734632820824,-0.6637384184135067,0.9779012737111057,-1.789479805989318,-0.6856073961620921,1.06028423457518,-0.9341223895447824
2269,-1.0,-0.5754756996502955,-0.7927811058425308,-0.3033033953278661,-0.3984762107790953,-0.21426208826129503,0.6173866061239947,0.8927711698286894,-0.11105185833202962,-0.23249628730676403,-0.8414447342573917
7058,1.0,1.146533754009359,0.11630716942746631,1.53825034513443,-0.18202051425838936,0.04549434057313153,-2.198835838632178,0.0774864885808717,-3.196088349170025,0.8241882460679851,1.4880788106958653
5403,1.0,0.7049953025963821,0.7136149952457294,1.1354186279163707,-0.5611690047538858,-0.3952746144858136,1.4134508197048181,-0.13080582274369654,2.237927814106801,-0.06396004042003071,-0.24544043274992328
6185,1.0,-1.1725739520895375,-0.42665298493823317,-1.5286355689012763,1.8662539702632264,-0.8649612704319797,0.14477900753991926,0.3553882628615093,0.4199385012193792,1.2696627475676976,0.7268554997670281
6775,-1.0,1.0885086114951714,-0.6153166454961095,-1.1000666394243894,1.191860512987198,-0.6214643052189361,-0.06288623523133802,-1.6359745547599391,-0.43492965987941457,0.5167727522520904,0.6216063401695601
7322,1.0,-0.8721828293531729,0.03773197196744731,-0.1922706399551857,0.24477577731670322,1.6187251145873078,-1.8767050752430035,-1.324438392930945,1.6451931603719312,0.5834185947975408,-1.9956367237596797
5719,-1.0,-0.7780397778533692,-0.08447231854761231,-0.2509636843269868,-0.11380421976580214,1.5122939454969446,0.23887815980014132,-0.4643822499273494,-0.2797081498642128,1.0389507421031534,-1.2913647098573018
9191,-1.0,-0.4496984408656041,1.1206041937405886,0.2642273561688294,-0.2878895738316904,-0.43748571435027894,0.42655296533514975,-1.3468933205810178,0.398842458448199,1.0693458996644991,0.8469406661104785
3709,1.0,0.8331609211822262,-1.0687788930912006,0.10675709039581939,0.5099438510177512,0.22722897208244786,1.1038643189253987,-1.514628213112646,-1.4741185821181884,1.214054025190858,-0.48739879269409425
6735,1.0,0.36240700465199116,0.5181280640343067,-1.8373509877904133,-0.7883452740889961,1.7392526107637707,-0.1544162566542343,-0.7951081718896582,0.03504725152335707,0.2000865747421463,2.651903032826858
9861,1.0,-2.5233977691851583,-0.0047543417813744595,1.0440966824419842,-0.08322125188911168,-1.5172544706391202,-1.6738039730109424,-1.157833219634193,-0.24880593796385214,0.9404902723686789,0.3809707390990523
1515,1.0,-0.7821264985082703,-0.4809959705842082,0.9927095639084117,1.9250569633251355,-0.42485044782548753,-1.0029717011335337,0.593269510608786,-0.33382222321101424,0.2946826166328009,1.9878464417427015
7366,1.0,0.8959368293038806,-2.3208193724564232,-1.1810828399662554,-0.965386314124254,-0.4637280896403243,-0.024710796508086098,-0.023185049768095947,0.6672095950229678,-0.6013038347140556,-0.7312389157959979
958,1.0,-0.5310488249963284,1.4505571833106645,1.280933690046661,0.25307712833917406,2.6635417720405443,0.5274054196336602,1.9246705247853466,0.17314593084459662,-0.9447562334794721,0.2899115943740739
6372,1.0,-1.073701613140832,0.674705003001669,0.7633387370834591,-0.4640013174900348,-1.3477879042844945,-0.23903095918553577,-1.7136373931069897,0.029859797379304696,0.8780772352907985,1.607860458756875
8218,1.0,0.36238032297807443,-2.0542614520486526,0.8324867587285565,1.1422473582859485,0.9361740427538403,0.15143718378897414,-0.9961493050713331,-1.7417363975876665,0.18207886021591627,0.296677406977333
8487,-1.0,0.193156954084818,0.021575951412501175,-0.8713056377950613,0.9784043308555544,0.07744359423627548,0.8422474866935615,0.3693211120026541,-0.1817490816771089,-1.736724834591055,0.8033544817156588
2832,1.0,1.1453919606660803,-0.20886746039942264,-0.34941111422467874,-2.115797694379108,0.6147658771992743,0.9794410644098398,-0.7238942680739565,0.9606534684592272,-0.18900420923144848,1.4041439446909987
875,-1.0,1.4621919853023735,-0.36232162554506536,1.1047695441688765,0.010362305487315133,-0.16662748903610386,0.24423876360880492,-0.5718866240724759,-1.3636710941289505,-1.4397328621797887,-0.9452378243624693
11527,1.0,-1.402860553187692,1.0136525233340112,-0.7993481611288012,1.0548428927616154,-0.9741581069641155,-0.28866509815839464,-0.870228792128669,2.032047901962997,-0.4088785715552231,-2.6551899827511365
5084,-1.0,-0.9215473793249978,0.4580490488016106,1.1717871326596716,0.3654187582984672,-0.9188005559217511,1.6588201102356144,1.5581764909641072,0.26820774478482495,-0.41543931877103735,0.42052022345777657
11504,1.0,0.47867015695675874,-1.5498811714777445,0.6178562630559692,-0.18570668132643373,-2.2197342133679583,1.9408883335784202,-0.07335022580533329,-0.06507521538334346,1.2073701125502436,-0.5786144483640228
7881,1.0,-1.5201099983820627,0.4918139473752997,-0.11514709003091109,0.6372999345793244,0.7457176753865133,1.9736374789701512,0.21185553408254526,1.5429221005542955,1.0815792573330294,1.2353022094647266
4281,1.0,1.0677850480969264,-0.6404795892221881,0.23807785722654048,0.7958668872066699,-1.609870385710439,1.963955499836978,-1.728931766979594,-1.6908315237058829,0.6311260745667066,-0.347828509660426
10939,1.0,-0.04172421659441884,-0.5671729931076536,-0.5978668113141177,0.07083163254564152,0.46851960119805297,0.7550359550553751,-0.6976601248528381,-2.4996717147695997,1.0774523672403662,0.06670111323339886
7687,1.0,-0.4941384909046308,-0.22555299264538128,0.6542336358736923,0.08744611076567857,2.8077157485614106,0.3160048691516787,-1.0770124235546894,1.4181414660720264,0.2740876128505464,-0.6458442922948776
9854,-1.0,0.9854409428141788,1.0263372422404273,0.43860608748927604,-0.632882194485225,0.2893172107711265,0.2009071523738207,-0.3970587758413425,-1.9565050787154827,0.06926974895771541,0.2188197713818437
697,-1.0,-1.0448387223149302,-0.8813223562119848,0.5147173883682638,1.1497268289260567,-0.5791413888134571,0.5207955981716833,1.1213121096107972,-0.28958575948667864,-1.30052440473251,0.11638573323121158
10318,1.0,-0.5188781030870049,0.5432280984284086,-1.2749380170798137,-0.37918472099197137,-0.9330972899796162,-0.9288559957579499,-0.4995169789483149,-2.0860876685418854,1.5929143889794595,0.4133058155502022
7373,-1.0,-0.6775680860411727,-0.41649475791448376,-0.09109290475993764,-0.6939677291145235,-0.7208750693463084,0.709980120242677,-0.06711535781292065,-0.6810573714002037,-0.13316659940525538,0.15141605725135646
5512,-1.0,-0.2304550061915542,0.3004817533339109,-0.7141727578352605,-1.192006656253646,-1.2929975107500833,-0.5046608995620437,-1.06388903149333,-0.1823661607814146,-1.029245285100245,0.16927032171083203
9631,1.0,-0.9996778947416833,1.4269667537671673,0.11989197947540367,0.28277931919410904,1.7578046422946887,0.9753698066806609,-1.8945892075406259,0.5942351798401186,-0.02884190463905211,-0.3592470362614406
11187,1.0,0.08594991167653533,-1.173109521921837,-1.2835342634492748,-0.083130194739643,-0.8114771462665449,-0.5902101768175424,-0.8136549101655633,-0.06232761221570339,1.4915632888425245,-1.693683159507268
9708,-1.0,0.43805064187421094,0.7909747031930094,0.23272217885558885,0.7687032311791038,0.6015249570514163,-0.5718255510288435,0.8858654390874799,1.578889166908688,-0.1875424921544463,-1.0378918404560071
2441,1.0,2.336889999035957,-1.3169874394158483,0.4867326874861949,0.21094169925466655,-1.0034207791724377,0.8570984792727512,0.5530141604545957,-0.4822775904618233,-2.1738483643493227,-0.4567964538711553
10003,1.0,1.835570997759003,-1.5242788743141253,1.3168881402634216,-0.6794423402787063,-0.10319123938323461,-0.23185290977611503,-1.4512113931556914,-0.6700431594497476,1.2658407084438053,1.0128673882362982
7629,1.0,0.06298533866443741,1.6246276850993329,0.12592624648200806,2.0718927165008383,1.0157203252012332,-0.757389908361312,1.9182744223630526,0.7867063268355623,0.4147896973363382,0.0879733648663833
5950,-1.0,-0.9370955718586427,0.026484345743428526,1.5502344338505822,-0.14101953685546756,-1.315182646851814,-0.08365167616530149,0.2842258653917261,0.9578357816825949,-1.5668633274105053,0.14316748224604797
1442,1.0,-2.2407762036707526,-0.35761749706412416,0.10124472617055294,0.428309609347738,1.0245464496505632,-0.09915653600304984,1.3775479367398247,1.2624999057158572,1.857372040891067,0.19057502605460483
8350,1.0,-0.3451247702341154,-0.684479320728691,1.2414989552139406,1.9855153305334643,-0.35174525078232977,0.6974306428363432,1.3971427960322484,0.20123949585879664,1.1612956008861273,0.6604230074526551
1246,-1.0,-1.390192644160461,0.028265806897675636,0.1419105069452209,0.710812039091147,0.04950820553196714,-0.2854359866603724,-0.5158159112894549,-0.1704808723264181,2.145572623055874,-0.7750508159203788
10025,1.0,-0.8908089817720373,-0.8546337535117928,-0.9145851611928817,-1.4154573145848706,2.332427822455421,1.9538492278715487,0.6406806310604793,0.6421355997268945,-0.9070160967003897,-0.37592059522208165
8000,-1.0,-0.6089164473569505,-0.8749374386227116,-0.051862858305098104,0.2427112659602793,-0.8998627535657132,-1.0070328565023992,-0.2820274777865858,0.1634775458728892,0.1614404773139816,0.7958382601858697
5041,1.0,1.1212338293768633,1.6307701553766802,1.697034852316259,-0.021862828931294213,-0.9725267702598902,0.9872062236889724,-0.7901107448683149,-0.2527677491013422,0.9244612451033377,1.4750340421642465
11384,-1.0,-0.43832277702623323,0.19797215839161497,-0.3026964970613669,1.8360120221390728,-0.20439180266374035,0.5439530829582515,1.2741910865982582,-0.22288187973518203,0.41496124142492186,-0.814261261393341
9990,-1.0,-0.8386191695564242,0.22547208624086593,0.04528467491244749,1.3814002645672727,-0.16465147215329518,0.8782913842145283,-1.3268536673196774,-1.644292157462934,0.6605792676036318,-0.246728237480853
11591,1.0,-0.27283752226281327,-0.3636583247401565,0.8649533558200854,1.5159517192175709,0.14919356906093076,-0.5391601187523086,-0.16096732406780068,1.2234539271357514,-1.8447184789030715,-1.4983247661362689
56,-1.0,-0.7807066213335719,0.639130068656221,-0.3022182104562614,1.7141377467035879,-1.6653732556504697,0.5925872925253507,0.12094814291773945,0.06628517280272192,0.15752461905546203,-0.23766939499496376
459,-1.0,-0.07491413634722503,0.4531194265023535,0.44109358752810973,-1.4823550012150781,1.0824986195268769,0.4869378183495066,0.7010199612894532,0.7802177223370143,-0.05907724239551037,0.8820410518808732
101,-1.0,0.26595717988055134,-0.31271913623117586,0.8692292410124898,-0.24151309832751755,0.04790450625546964,0.3057101296396954,-0.21775852992462322,0.5674937896804395,-0.07267459205540062,0.9516983676391626
5504,1.0,1.8986885801966735,-1.334412444160604,2.1435289432759985,1.3081349857437368,0.809811421860886,0.276208731709457,-0.03660863393642068,-0.21829207673252218,0.45306432431314014,-0.9228760749561049
6659,1.0,-0.9903365434040888,-0.916439961418891,1.0609018154777414,-0.512911662570811,0.8023527473836407,3.1112345934574845,-1.0416347311900274,-1.931301219955024,1.5307654404835205,0.3986927811086642
5960,-1.0,0.597672857207534,-0.9128732991413209,-0.743069350103857,-0.09457991568926861,0.03143050702526112,0.42913996410492306,0.23574342574112256,-0.6584848777556171,0.3691094440871709,-1.527137032991151
1394,-1.0,-1.1236646958421592,-1.5963338211938736,0.5310374516910642,0.8774950369226985,0.4014829922877411,-1.2241498406757028,0.6627463504524573,-0.7221901012827672,-0.16401562393575647,-0.7825639382208076
8365,1.0,0.17385620526365672,-1.1387125433998657,0.93414434015517,0.39961991562004506,-2.0722295151981442,0.41153944185002994,0.5931759782276921,1.4079120276637769,-0.4987554983788991,-0.3047772197534085
7546,-1.0,-0.5979317792073311,-0.421061018873009,0.8347556738431479,-0.3705110674530874,-0.7419729037967343,-0.2682498222589212,1.6804212262665736,0.9131844149976054,0.6072273078983139,-1.0362561256021716
5973,1.0,0.2050909688307791,-0.5149130065889103,1.9674412467852573,0.7300826367735755,-0.18139987290883944,0.30944632376864245,-0.11219250759266919,2.285162630700928,1.4484839394900553,0.7883162365509158
6220,-1.0,0.020534685469639952,0.3459776715226019,-0.7432551810406524,0.8886834703888093,-0.06045952047964931,1.2059987771068241,-0.6715563028903121,-1.0199041819973924,0.9463404936403769,-0.6958104888054382
8125,1.0,-0.8925503075810175,0.216777442348924,0.8339683727556169,1.0539525785013786,1.2063514537650475,-0.5756486791000044,0.19732007646390057,-0.3310030098204238,2.3507402658241716,0.5910242812378521
6306,1.0,1.2860557116698286,-0.6600027517309255,0.4707035723711947,0.03389833595235235,0.2107848980616039,-1.157218545338537,0.8119958599991224,0.818041667496314,-1.7272663931970476,-1.2884289768138688
2333,1.0,-1.6516513614083428,0.8669899007075377,0.05314604805673391,1.1930153808333477,0.06374832211738482,-0.7233476661625893,-1.548763927210041,-1.0087560210004274,0.5342250718557975,1.8465670759143984
10035,1.0,1.8549194310535149,1.2955752128897957,1.5522906786716597,-0.4164836459865884,-0.899886458159544,0.588060176291098,-0.5140831994410925,1.36728879094213,-0.6075610740848035,1.0921632332001425
954,1.0,-1.8395400115483966,-0.9675214998206552,-0.6032345789903366,-0.9214651154741049,-0.9034805095798176,-1.5080906364252302,-1.1574700828370144,-2.134503676179391,-1.3800556839049833,-1.0206423716394148
1676,1.0,1.3402830760543807,0.38999206641769485,-2.62130773922444,0.732055700697832,0.0071528792079262535,0.734548521529698,0.3737074101770027,-1.009886406283271,0.018166588839127792,-0.1278485891316939
5887,-1.0,-1.002996120540776,0.45968257894516534,1.0757934007391616,0.74323304211736,0.03333804879987561,-1.5035540980399142,-0.15086905193761002,-0.035095206368178346,-0.1615120247581663,0.7328624873726344
9132,1.0,1.429074846795036,0.4461268743838096,-0.616128169527384,-1.5035568337729486,-0.4235556373829429,0.9500649772461806,0.3609719791977802,-0.7690560634008528,-1.9263467322860373,0.26291915455640263
756,-1.0,-0.4256373559070245,-1.6207826611135001,0.04715512623452695,-0.36044830297681074,1.173535470610872,-1.0222631044627986,-0.19344567364169976,-0.250349063764478,-0.844297845808978,0.031117427822114716
8872,1.0,-0.17308521415088887,0.8972725719794413,1.9239606234523485,0.8756970083573818,0.2386877866550177,0.6401477709463871,1.9957146538165487,0.6801778083223665,-0.43680708423799786,-1.3317621196055283
6956,-1.0,-0.524717770819828,1.2281819348570127,-1.0812104216064842,0.03370374538339907,-1.5277351290276322,1.400890360590025,0.22377794701485368,0.25154949238084634,-0.9592044197154262,0.30479630696171994
2584,1.0,-0.4225813755999796,-0.17866220731563345,0.2764712954501419,-1.557506272046806,1.2190819835017859,0.06232676607421822,-0.9830870621198021,2.085956350882157,1.1215412799980622,-1.6919420745597877
4948,1.0,1.7876371648857923,-0.7082701705306919,-0.45821536173890764,-0.5807700717245081,0.8164935899400989,2.0452376076427616,1.602993414147785,1.1425090122739345,1.7524676892306232,-1.9518211260621299
11035,1.0,-0.9543295485408694,0.00880634764642859,2.0532877138532353,-1.8178052234187778,0.3756070933642242,-0.2237741604571753,0.9882448619096342,-0.21831409425130735,0.59590650236972,0.10829387137818387
5627,1.0,-2.0918038509226395,0.004236755453920114,0.7382372517887106,1.66292642442354,-2.748594397142352,0.40465944223608913,-0.9904335101814915,-0.6170342792692586,-0.9819630067797892,-0.6839807084614021
5375,1.0,-0.7587364772749897,1.6624755831299198,0.18955049171215382,-0.4774493974928374,1.3162911238589148,0.7213840052839474,1.7366331699842672,0.580614852375393,-0.7521073185330008,3.8743156018866327
2745,-1.0,0.6335439634686412,0.5387971801812991,-0.9316554194915222,-1.2239824923814797,-0.9295772757326272,0.24001557201303217,0.0820629313426479,-0.47111826203120927,1.2121452330294515,-0.1850563156123352
11175,-1.0,0.07689008434652585,1.119589134845249,0.4678151474662489,-0.5828763314675479,-0.1540232557962878,-0.5210229034703385,-0.3188594385607336,-0.9133763364717568,0.221906280203197,-0.4719476607516884
7411,-1.0,-0.8236358401657355,0.511250567225714,0.7230813737805092,-0.08638265345128243,-0.6120678025131558,0.6401790269981469,0.15331823428879823,0.056426270419290186,-0.7828623182327706,-0.49893997021985853
5016,1.0,0.4417822040072786,-0.30412449594622265,-0.8225975713534907,-0.34377642978138795,-0.6122044314020608,-2.4202392619340234,0.9711860710547646,0.44197807709986675,-0.2912853089359031,-1.4083038150153675
5799,-1.0,1.2876627972367196,0.43246556402521774,-0.4232718785217824,0.11831878135860234,-0.17853534828962087,-0.9659201992153178,-0.5374726239316971,0.3940593736355936,1.1187111921732908,-0.81960986910892
10623,-1.0,-0.4789990372749491,0.08924172901379127,-0.4727833540965578,0.00409468853989212,0.23900638199361574,-1.4047783389621928,-0.2502550432374738,-0.8593276388184272,0.3283797210031623,0.7071901310383115
2403,1.0,1.8362449023692764,0.28954739109746275,0.04848544631968128,-0.027600905170689676,2.00715029182371,1.0613321753791463,-0.07725230191916461,-0.9114681270547117,-1.6802007569761865,-0.4883881424504039
3274,-1.0,-0.4572419015969683,-0.1952047384085256,-0.06051543540664671,0.4819858691771656,0.6691251293040951,0.1348458976326365,-0.068038739483806,-0.9190285975498318,2.1620249107298024,-0.8247014616776078
864,-1.0,-1.6553749839763245,-0.48498856970731097,0.059231368781900835,-0.7381044225674593,-0.5840129441624536,-0.16482273925578164,-0.16467908638707562,-1.2345095487482656,1.4492457392098608,0.01559482948814521
7948,1.0,0.03932769623898287,-0.09952977170832632,1.8028045088376852,1.6006906599215787,0.5961306201831018,0.4170204495503732,-0.454048420859449,-0.8983151567342725,-0.0978302244763131,1.6663091351188057
4827,1.0,1.0656674426817883,-0.1266992379462287,0.7446025434259547,-2.209041528558903,-0.8680755351647974,0.36437411427902894,2.3529570913953513,-0.8603768615001526,0.36272438239576543,0.6245134751732243
10274,-1.0,-0.6299658115604921,-0.9571062193840609,-0.23163363601422424,0.8905591320358955,0.3411495639166734,-0.37128510201159215,1.3883247690771332,-0.7455079785539374,0.1998173127171658,-0.72010741945553
6685,-1.0,-0.5297759406296084,-0.13791867102543362,-0.028062040656466548,-0.029409381929468605,-1.1305222021627623,0.9772886208668218,-0.8884692195085488,-0.7108753366088333,-1.1292354038328654,-1.3560192318938182
3611,1.0,0.657953306507517,-1.1585844868428934,0.19147888323043147,-0.29071887984869726,-1.3896400506773576,0.27212332722138666,-0.8739250294577126,1.9940343054258352,0.8408064938579494,1.0524587754067365
3730,1.0,0.5737619746245384,1.5630973150535392,-1.2514434906189662,1.082381651692479,0.7612824999396187,1.0845619275862852,0.9439484122814168,0.7230160679320174,-0.5787694674093572,-1.1962299674621415
